"","players","player.cash","player.comfort","bankrupt.players","turn","total.value.fifteen","owned.blue","times.in.jail","properties.sold","color.sets","props.at.five"
"15273",3,-43,0.38,4,17,1751,0,1,4,0,0
"15274",4,-783,0.45,3,20,0,0,0,14,2,3
"15275",5,-996,0.33,5,42,1660,0,0,9,1,0
"15276",6,-1836,0.79,1,9,0,1,0,12,3,7
"15277",1,-601,0.06,4,21,1161,0,0,1,0,1
"15278",2,-28,0.58,5,26,2852,1,0,13,1,3
"15279",3,-843,0.99,1,14,-593,0,0,4,0,0
"15280",4,4054,0.52,0,26,3240,0,0,5,2,1
"15281",5,-150,0.36,2,18,1759,0,0,13,3,0
"15282",6,-15,0.75,3,19,1568,1,0,7,1,0
"15283",1,-135,0.15,2,13,0,0,0,5,0,1
"15284",2,-13,0.47,5,51,3990,1,1,16,3,8
"15285",3,-631,0.89,3,16,219,0,1,6,1,2
"15286",4,945,0.29,0,52,2593,1,2,5,1,2
"15287",5,-590,0.46,1,10,0,1,0,6,1,0
"15288",6,-82,0.71,4,18,877,0,1,7,0,0
"15289",1,-253,0.95,3,50,0,1,2,19,1,1
"15290",2,-495,0.4,4,57,1452,0,1,19,2,2
"15291",3,-44,0.38,2,36,1113,0,1,5,1,0
"15292",4,-244,0.46,1,8,0,0,0,5,0,2
"15293",5,-590,0.07,5,63,1726,0,1,1,0,0
"15294",6,3038,0.2,0,69,2163,1,1,4,4,1
"15295",1,-688,0.59,1,11,0,1,0,9,1,3
"15296",2,-158,0.12,4,28,2282,0,2,8,1,1
"15297",3,-559,0.28,2,9,0,0,0,6,0,1
"15298",4,4630,0.73,0,25,4956,1,2,5,1,2
"15299",5,-1595,0.36,5,25,927,0,2,8,1,0
"15300",6,-1345,0.6,3,21,850,0,0,6,0,0
"15301",1,-100,0.55,3,20,1392,0,0,7,1,1
"15302",2,814,0.52,0,108,2003,1,5,13,5,1
"15303",3,-126,0.17,5,119,0,0,1,20,3,3
"15304",4,-78,0.96,4,33,1980,1,0,15,0,1
"15305",5,-524,0.34,2,11,0,0,1,8,2,4
"15306",6,-340,0.92,1,9,0,0,1,6,0,3
"15307",1,-297,0.54,4,36,3997,0,1,12,1,3
"15308",2,-237,0.8,2,21,1931,1,1,14,2,4
"15309",3,-230,0.56,1,6,0,0,0,6,0,4
"15310",4,-650,0.53,3,27,1136,0,2,4,0,0
"15311",5,2630,0.76,0,56,1571,1,1,7,3,0
"15312",6,-685,0.13,5,49,1573,0,0,13,1,2
"15313",1,-615,0.18,4,32,3200,0,1,7,0,0
"15314",2,914,0.32,0,81,1676,1,6,21,3,2
"15315",3,-52,0.22,2,24,263,0,0,5,1,4
"15316",4,-619,0.29,5,85,2732,0,1,18,1,0
"15317",5,-17,0.89,1,22,1045,0,1,4,1,0
"15318",6,-381,0.37,3,24,1590,1,0,10,1,2
"15319",1,-529,0.01,2,32,1038,0,3,0,0,0
"15320",2,-416,0.64,3,30,1113,1,3,13,1,1
"15321",3,-438,0.93,5,51,1958,1,2,13,3,0
"15322",4,-16,0.43,4,31,1838,0,1,5,1,2
"15323",5,120,0.67,0,50,3767,1,0,10,4,3
"15324",6,-403,0.87,1,6,0,0,0,5,1,2
"15325",1,-177,0.63,4,58,1313,0,1,10,2,0
"15326",2,-749,0.36,1,14,-749,0,2,10,1,3
"15327",3,-51,0.06,3,56,3058,0,1,2,1,0
"15328",4,-5,0.1,2,34,1759,0,0,3,0,0
"15329",5,3610,0.85,0,76,2215,1,2,5,2,3
"15330",6,-1106,0.21,5,73,1828,0,1,13,3,0
"15331",1,-1004,0.52,2,31,0,0,1,8,0,1
"15332",2,-186,0.01,3,35,1654,0,3,0,0,0
"15333",3,-2844,0.61,6,50,3179,1,1,17,2,4
"15334",4,-784,0.16,4,38,1799,0,0,7,1,1
"15335",5,-1178,0.41,1,6,0,0,0,7,1,6
"15336",6,733,0.82,0,52,0,0,5,7,2,1
"15337",1,-536,0.36,3,29,3144,1,1,9,1,0
"15338",2,-424,0.86,4,26,1262,0,1,6,0,3
"15339",3,537,0.41,0,49,2720,1,0,9,3,2
"15340",4,-810,0.46,1,16,470,0,1,5,0,0
"15341",5,-570,0.44,5,52,1454,0,3,11,1,3
"15342",6,-898,0.1,2,21,685,0,1,2,1,0
"15343",1,-474,0.4,4,33,2457,1,0,12,1,0
"15344",2,-52,0.77,5,61,3324,1,6,21,2,0
"15345",3,-3,0.86,3,17,0,1,0,7,1,4
"15346",4,-954,0.32,2,9,0,0,0,7,0,2
"15347",5,-762,0.83,1,5,0,0,0,7,1,0
"15348",6,764,0.48,0,52,3368,1,3,7,2,4
"15349",1,-522,0.88,1,14,-522,1,0,11,2,5
"15350",2,-837,0.81,5,38,958,0,0,13,3,3
"15351",3,-117,0.27,2,17,1474,0,0,8,0,0
"15352",4,-170,0.08,3,18,1280,0,0,0,0,0
"15353",5,-447,0.03,4,33,1209,0,0,0,0,0
"15354",6,3306,0.4,0,33,4731,1,2,9,1,0
"15355",1,818,0.24,0,75,2908,0,0,6,5,1
"15356",2,-22,0.95,1,32,1297,0,3,5,1,2
"15357",3,-167,0.64,5,67,2190,0,4,13,2,2
"15358",4,-53,0.46,4,51,1312,0,2,6,2,0
"15359",5,-221,0.17,2,45,0,0,0,6,0,1
"15360",6,-63,0.07,3,44,1404,0,0,0,0,0
"15361",1,-1388,0.24,1,9,0,1,0,8,1,4
"15362",2,-159,0.76,5,121,3880,1,3,27,3,3
"15363",3,-953,0.23,3,26,1245,0,0,11,3,3
"15364",4,-35,0.1,4,32,1716,0,2,1,0,0
"15365",5,443,0.34,0,122,2607,0,3,11,3,0
"15366",6,-75,0.31,2,17,0,0,0,4,1,0
"15367",1,-972,0.34,5,53,2368,0,1,13,2,0
"15368",2,-838,0.63,2,19,502,0,0,4,2,3
"15369",3,1674,0.18,0,53,2841,1,0,5,2,3
"15370",4,-1020,0.7,3,22,2097,0,0,11,0,4
"15371",5,-1109,0.67,4,23,875,0,0,6,0,0
"15372",6,-275,0.02,1,14,-275,0,0,0,0,0
"15373",1,-411,0.72,5,35,0,1,0,12,1,0
"15374",2,-310,0.48,4,25,1815,1,0,12,1,2
"15375",3,2897,0.18,0,34,0,1,2,6,1,1
"15376",4,-907,0.96,1,19,888,0,1,6,1,2
"15377",5,-483,0.84,2,22,0,0,0,8,0,2
"15378",6,-730,0.36,3,21,766,0,0,5,1,3
"15379",1,-169,0.51,4,44,0,0,0,14,1,5
"15380",2,-163,0.13,1,23,1833,0,0,5,0,0
"15381",3,1959,0.81,0,54,2484,0,4,6,3,2
"15382",4,-63,0.03,3,24,1001,0,1,0,0,0
"15383",5,-90,0.39,2,20,0,0,0,4,1,0
"15384",6,-658,0.27,5,52,1784,1,0,9,1,3
"15385",1,-1130,0.19,5,69,1593,0,5,14,2,0
"15386",2,-454,0.12,3,19,794,0,0,3,1,3
"15387",3,-813,0.29,4,31,0,0,1,12,1,0
"15388",4,-1802,0.68,2,17,1828,0,1,10,1,1
"15389",5,-805,0.84,1,5,0,0,0,7,0,6
"15390",6,3030,0.69,0,69,0,1,1,11,3,1
"15391",1,-406,0.31,5,48,2765,0,3,12,1,2
"15392",2,-12,0.49,2,29,365,0,0,10,2,4
"15393",3,-845,0.81,1,12,0,1,0,9,1,1
"15394",4,1733,0.96,0,52,2220,1,0,9,3,1
"15395",5,-37,0.67,3,28,3053,1,2,11,0,1
"15396",6,-704,0.03,4,49,1858,0,0,0,0,0
"15397",1,-1073,0.73,6,80,0,1,0,22,2,4
"15398",2,-36,0.44,3,25,1606,0,1,7,1,0
"15399",3,-269,0.97,1,13,0,0,1,8,0,3
"15400",4,-1025,0.02,4,56,0,0,2,0,0,0
"15401",5,-150,0.57,2,19,470,0,1,9,0,2
"15402",6,668,0.24,0,76,1137,0,2,1,4,2
"15403",1,-87,0.02,2,21,745,0,1,0,0,0
"15404",2,-47,0.25,3,26,1009,0,0,13,0,3
"15405",3,359,0.98,0,44,3841,0,2,6,3,0
"15406",4,-940,0.03,4,36,1035,0,6,0,0,0
"15407",5,-29,0.92,1,15,21,0,0,9,0,4
"15408",6,-787,0.91,5,42,2268,0,5,14,1,0
"15409",1,-39,0.63,3,57,3193,0,0,17,1,2
"15410",2,-104,0.06,4,72,2022,0,2,2,0,0
"15411",3,-438,0.14,5,65,1852,0,2,4,1,0
"15412",4,-400,0.4,1,5,0,0,0,6,1,6
"15413",5,-45,0.5,2,16,5,0,4,7,0,3
"15414",6,2356,0.54,0,64,1804,1,0,5,3,0
"15415",1,-25,0.88,1,8,0,0,2,6,0,1
"15416",2,-109,0.2,5,39,2208,0,1,15,1,3
"15417",3,-248,0.1,4,18,532,0,1,1,0,0
"15418",4,2750,0.6,0,39,4207,1,1,8,3,3
"15419",5,-932,0.17,3,19,2225,0,0,4,1,0
"15420",6,-305,0.06,2,17,495,0,1,0,0,0
"15421",1,-10,0.33,4,33,1980,0,0,9,1,2
"15422",2,-1,0.14,3,31,1679,0,1,5,1,1
"15423",3,-1083,0.58,5,60,1392,0,3,7,1,1
"15424",4,404,0.92,0,61,4773,1,4,11,3,3
"15425",5,-50,0.24,1,11,0,0,0,7,1,3
"15426",6,-274,0.38,2,18,0,0,0,5,2,2
"15427",1,-769,0.13,5,62,2364,0,4,9,2,1
"15428",2,-429,0.63,3,22,885,0,0,9,1,0
"15429",3,3011,0.47,0,58,2223,1,6,7,2,1
"15430",4,-146,0.11,2,26,1346,0,1,2,0,2
"15431",5,-732,0.32,4,52,1344,0,1,11,2,4
"15432",6,-31,0.44,1,13,0,1,0,9,1,3
"15433",1,-748,0.14,5,37,1830,0,3,9,1,0
"15434",2,-421,0.54,1,13,0,0,3,6,0,4
"15435",3,-236,0.74,3,26,937,0,0,4,0,1
"15436",4,-652,0.11,4,26,1322,0,0,6,0,0
"15437",5,6575,0.55,0,31,3004,0,0,4,1,2
"15438",6,-14,0.17,2,26,0,0,3,5,2,0
"15439",1,-16,0.47,5,56,2312,0,1,15,2,1
"15440",2,3440,0.91,0,60,4902,1,2,11,4,3
"15441",3,-701,0.6,3,18,0,1,0,12,1,0
"15442",4,-551,0.81,1,11,0,1,0,10,0,4
"15443",5,-305,0.28,4,31,770,0,0,3,1,2
"15444",6,-410,0.66,2,11,0,0,2,6,0,0
"15445",1,-115,0.46,5,26,0,0,2,16,2,2
"15446",2,-1813,0.84,4,20,0,1,0,15,1,2
"15447",3,2998,0.67,0,24,2433,0,2,6,1,0
"15448",4,-387,0.1,2,13,0,0,0,0,0,0
"15449",5,-19,0.93,1,13,0,0,0,5,0,0
"15450",6,-449,0.18,3,19,311,0,1,3,1,2
"15451",1,-108,0.06,4,54,1801,0,0,3,0,0
"15452",2,-145,0.36,5,70,0,0,0,14,2,3
"15453",3,2270,0.48,0,63,3556,1,3,6,4,3
"15454",4,-479,0.17,3,50,0,0,0,5,1,0
"15455",5,-127,0.59,1,15,89,0,3,7,2,5
"15456",6,-88,0.33,2,31,2278,1,0,7,1,2
"15457",1,-189,0.98,5,52,3422,1,6,11,1,3
"15458",2,3201,0.66,0,49,2479,0,3,8,3,4
"15459",3,-368,0,4,39,0,0,0,0,0,0
"15460",4,-366,0.4,1,12,0,0,0,5,0,2
"15461",5,-815,0.54,2,23,434,0,0,6,1,0
"15462",6,-258,0.63,3,26,0,1,0,17,2,1
"15463",1,-55,0.5,5,50,1933,1,0,18,2,1
"15464",2,3229,0.47,0,46,3190,1,0,5,3,0
"15465",3,-380,0.39,1,14,-380,0,0,4,1,4
"15466",4,-63,0.58,2,24,0,1,0,6,1,2
"15467",5,-743,0.09,4,27,957,0,1,0,0,0
"15468",6,-345,0.04,3,19,511,0,0,0,0,0
"15469",1,-273,0.3,5,57,2308,0,1,17,2,2
"15470",2,-31,0.73,3,32,1432,0,3,8,1,1
"15471",3,3830,0.85,0,50,1696,1,1,3,2,3
"15472",4,-268,0.05,4,39,1684,0,0,2,1,0
"15473",5,-367,0.56,2,37,2660,1,0,10,2,0
"15474",6,-162,0.15,1,19,0,0,0,8,2,0
"15475",1,-506,0.42,4,21,0,0,0,11,2,4
"15476",2,-118,0.57,1,8,0,0,0,8,1,2
"15477",3,2263,0.97,0,54,1876,1,1,13,1,1
"15478",4,-46,0.93,5,53,1671,1,1,25,3,4
"15479",5,-62,0.02,2,15,738,0,0,0,0,0
"15480",6,-534,0.32,3,20,2211,0,0,4,1,3
"15481",1,-407,0.23,2,30,1111,0,1,4,0,0
"15482",2,-29,0.59,4,41,3273,1,2,10,1,1
"15483",3,1256,0.26,0,68,1235,0,4,3,3,3
"15484",4,-48,0.91,3,33,1115,1,2,7,2,1
"15485",5,-6,0.2,5,66,2846,0,0,9,2,1
"15486",6,-134,0.38,1,12,0,0,0,6,1,3
"15487",1,-470,0.67,4,34,1872,1,2,13,3,3
"15488",2,-1604,0.47,3,27,2034,0,1,18,2,1
"15489",3,681,0.21,0,54,2299,1,1,10,3,3
"15490",4,-236,0.61,2,18,420,0,0,4,1,1
"15491",5,-258,0.73,5,50,1940,1,2,18,2,0
"15492",6,-144,0.97,1,6,0,0,1,4,0,2
"15493",1,-325,0.08,4,35,1700,0,1,2,1,0
"15494",2,-259,0.36,5,44,0,1,0,12,1,3
"15495",3,3932,0.43,0,45,2312,0,1,4,3,2
"15496",4,-294,0.28,2,25,0,0,1,8,0,3
"15497",5,-807,0.51,3,28,2592,1,0,8,1,1
"15498",6,-68,0.83,1,7,0,0,0,5,0,3
"15499",1,-250,0.84,1,7,0,0,0,6,1,2
"15500",2,-463,0.21,4,41,1994,0,1,11,2,3
"15501",3,-258,0.93,5,61,2646,1,1,20,2,3
"15502",4,-168,0.07,4,40,1938,0,0,1,0,0
"15503",5,-380,0.67,2,17,1112,1,0,5,1,0
"15504",6,1073,0.83,0,62,1819,1,1,7,3,4
"15505",1,-6,0.21,5,32,2082,0,3,10,0,1
"15506",2,-21,0.15,2,22,1242,0,1,13,0,2
"15507",3,-429,0.84,1,19,765,1,0,7,1,4
"15508",4,-408,0.16,4,21,902,0,0,3,1,3
"15509",5,2914,0.45,0,31,2413,0,0,4,1,2
"15510",6,-256,0.47,3,19,0,0,3,7,2,3
"15511",1,-4,0.19,5,20,2228,1,2,11,0,0
"15512",2,-176,0.99,2,12,0,0,0,7,0,4
"15513",3,1445,0.79,0,26,2337,1,0,3,3,3
"15514",4,-136,0.7,3,16,404,0,0,4,1,0
"15515",5,-73,0.42,1,6,0,0,0,5,0,4
"15516",6,-200,0.58,4,18,76,1,0,5,1,1
"15517",1,-954,0.66,1,13,0,1,0,11,1,3
"15518",2,-7,0.26,3,30,1225,0,1,7,1,0
"15519",3,-361,0.41,2,23,1138,0,1,7,2,4
"15520",4,-936,0.72,4,34,942,0,2,10,1,2
"15521",5,2687,0.58,0,45,2984,0,1,11,3,4
"15522",6,-884,0.98,5,38,2798,1,0,16,1,1
"15523",1,1281,0.22,0,114,3925,1,4,14,2,0
"15524",2,-231,0.47,5,108,2876,0,3,30,4,1
"15525",3,-1208,0.35,1,6,0,0,0,7,1,6
"15526",4,-694,0.55,4,45,3183,0,7,13,1,1
"15527",5,-149,0.56,2,13,0,0,0,9,2,2
"15528",6,-68,0.97,3,15,682,0,1,8,0,4
"15529",1,-731,0.98,2,19,1499,0,0,13,1,5
"15530",2,-75,0.47,1,9,0,1,0,6,0,0
"15531",3,203,0.94,0,85,0,1,3,11,4,0
"15532",4,-325,0.17,4,37,480,0,1,2,0,2
"15533",5,-265,0.05,5,88,1494,0,0,1,0,0
"15534",6,-301,0.56,3,20,0,1,0,10,2,1
"15535",1,-2,0.62,3,34,940,0,0,7,0,1
"15536",2,1144,0.23,0,55,2855,0,0,4,4,4
"15537",3,-141,0.8,5,54,3424,1,2,17,2,2
"15538",4,-467,0.11,4,38,1177,0,0,0,0,0
"15539",5,-108,0.84,1,8,0,0,0,4,0,0
"15540",6,-58,0.88,2,29,846,0,3,6,2,0
"15541",1,-58,0.4,2,14,-58,0,0,8,0,4
"15542",2,-341,0.94,1,8,0,1,0,9,2,2
"15543",3,-716,0.09,4,34,1103,0,0,3,1,3
"15544",4,2366,0.61,0,52,2985,1,2,7,2,2
"15545",5,-1287,0.56,3,35,1631,0,3,14,0,0
"15546",6,-827,0.67,5,45,2738,1,4,12,1,3
"15547",1,1907,0.71,0,43,0,1,0,5,2,4
"15548",2,-631,0.26,5,43,2760,0,2,15,2,3
"15549",3,-30,0.97,1,7,0,0,0,7,0,3
"15550",4,-1232,0.08,4,36,884,0,0,4,1,0
"15551",5,-563,0.2,3,29,0,0,1,5,1,2
"15552",6,-1,0.09,2,22,1693,0,1,0,0,0
"15553",1,-146,0.7,3,23,0,1,0,8,1,0
"15554",2,-350,0.86,2,20,2280,0,1,10,0,2
"15555",3,3092,0.18,0,41,0,0,1,3,2,3
"15556",4,-15,0.43,5,39,0,0,2,9,2,1
"15557",5,-296,0.15,4,33,777,0,2,2,0,0
"15558",6,-168,0.67,1,7,0,0,0,3,1,2
"15559",1,-65,0.67,1,12,0,1,1,9,1,0
"15560",2,-612,0.91,2,30,1895,1,0,18,1,1
"15561",3,4935,0.3,0,68,2834,1,2,6,2,0
"15562",4,-944,0.87,3,40,957,0,6,6,1,4
"15563",5,-280,0.02,4,57,0,0,3,0,0,0
"15564",6,-590,0.06,5,59,1699,0,1,0,0,0
"15565",1,-83,0.87,4,39,2356,0,2,11,1,0
"15566",2,907,0.21,0,114,2050,1,2,17,2,2
"15567",3,-182,0.98,5,113,3346,1,4,30,5,4
"15568",4,-310,0.77,1,5,0,0,1,6,0,6
"15569",5,-58,0,3,35,0,0,0,0,0,0
"15570",6,-10,0.1,2,29,1218,0,1,3,0,0
"15571",1,-230,0.75,4,36,2710,1,1,12,1,1
"15572",2,-1239,0.06,5,82,1604,0,2,5,1,0
"15573",3,-180,0.52,3,32,1611,0,1,11,1,0
"15574",4,2663,0.94,0,78,2812,1,2,17,2,1
"15575",5,-1727,0.73,2,28,1055,0,0,9,1,0
"15576",6,-1117,0.57,1,18,495,0,3,5,0,2
"15577",1,-8,0.79,4,41,2169,0,1,6,1,1
"15578",2,312,0.38,0,123,1973,0,4,15,2,3
"15579",3,-495,0.22,3,38,1445,0,2,9,0,2
"15580",4,-90,0.47,1,14,-90,0,3,5,1,2
"15581",5,-263,0.85,2,25,1069,0,3,6,1,0
"15582",6,-570,0.97,5,119,3218,1,8,23,3,0
"15583",1,-196,0.85,1,28,1859,0,1,13,1,3
"15584",2,-24,0.92,2,31,1660,0,0,10,2,2
"15585",3,-12,0.99,5,151,1127,1,4,40,2,6
"15586",4,70,0.78,0,151,2131,1,3,24,5,1
"15587",5,-800,0.01,3,42,1312,0,1,0,0,0
"15588",6,-1287,0.33,4,42,0,0,2,7,1,2
"15589",1,-174,0.31,3,24,2113,0,2,5,1,0
"15590",2,-112,0.08,5,48,1588,0,2,4,1,0
"15591",3,-502,0.22,1,19,1308,0,0,5,2,2
"15592",4,-445,0.79,2,19,707,1,0,10,1,3
"15593",5,2583,0.14,0,53,1770,0,0,5,3,3
"15594",6,-317,0.67,4,26,2839,1,1,11,1,0
"15595",1,-294,0.51,4,51,2384,1,0,17,2,3
"15596",2,-394,0.27,2,13,0,0,1,7,1,5
"15597",3,-19,0.65,5,62,1352,0,1,21,2,0
"15598",4,2231,0.94,0,64,5045,1,1,9,4,3
"15599",5,-429,0.59,3,38,811,1,3,10,1,0
"15600",6,-315,0.52,1,11,0,0,0,5,1,1
"15601",1,-1090,0.55,5,58,3311,0,3,10,2,1
"15602",2,-286,0.59,3,35,1134,0,0,8,2,3
"15603",3,-51,0.94,4,40,3328,0,0,14,2,0
"15604",4,-26,0.9,1,12,0,0,0,6,0,0
"15605",5,977,0.17,0,70,2572,1,4,7,2,0
"15606",6,-199,0.49,2,22,332,0,0,5,0,0
"15607",1,-305,0.81,2,16,960,0,0,7,2,5
"15608",2,1319,0.2,0,57,2969,0,2,6,3,1
"15609",3,-44,0.83,5,58,2945,1,0,16,2,1
"15610",4,-357,0.46,5,41,1339,0,2,6,1,3
"15611",5,-832,0.67,3,20,1186,1,0,6,0,1
"15612",6,-6,0.24,1,8,0,0,0,3,0,2
"15613",1,-200,0.54,2,24,321,0,4,10,2,3
"15614",2,-39,0.1,5,56,1788,0,3,4,0,0
"15615",3,-295,0.61,4,45,3563,1,2,16,1,2
"15616",4,187,0.4,1,27,892,0,0,9,1,4
"15617",5,1129,0.28,0,56,2508,0,3,10,4,1
"15618",6,-160,0.01,3,38,1872,0,0,0,0,0
"15619",1,-270,0.51,2,37,734,0,3,4,1,0
"15620",2,3899,0.36,0,47,3322,1,0,8,3,2
"15621",3,-1567,0.26,5,49,1583,0,5,15,2,0
"15622",4,-158,0.72,5,48,2810,0,1,14,1,1
"15623",5,-72,0.62,1,7,0,0,0,6,0,4
"15624",6,-1073,0,3,40,1344,0,1,0,0,0
"15625",1,-120,0.74,4,54,3349,1,2,15,2,0
"15626",2,-211,0.82,1,7,0,0,1,5,0,2
"15627",3,-42,0.06,5,76,1739,0,3,4,1,0
"15628",4,-374,0.81,2,10,0,0,1,9,1,4
"15629",5,3983,0.95,0,69,1840,1,2,8,2,0
"15630",6,-557,0.13,3,50,1438,0,0,6,2,2
"15631",1,1157,0.34,0,63,1993,1,1,6,3,4
"15632",2,-196,0.5,4,42,2212,1,1,15,1,0
"15633",3,-168,0.28,2,26,2157,0,0,6,0,0
"15634",4,-118,0.47,1,9,0,1,0,3,1,1
"15635",5,-62,0.13,3,29,1386,0,4,1,0,0
"15636",6,-17,0.58,5,73,1742,1,2,28,4,1
"15637",1,-1017,0.13,5,94,2555,1,3,21,2,1
"15638",2,-163,0.48,1,13,0,0,1,7,1,2
"15639",3,3533,0.1,0,101,2300,1,4,5,4,2
"15640",4,-348,0.8,2,31,2031,1,0,11,0,0
"15641",5,-474,0.59,3,37,624,0,0,5,1,3
"15642",6,-49,0.07,4,70,1840,0,1,1,0,0
"15643",1,-44,0.71,1,20,680,0,0,8,2,0
"15644",2,-850,0.67,5,37,3943,0,0,18,3,2
"15645",3,-621,0.48,3,33,775,0,2,11,0,4
"15646",4,-1443,0.87,2,27,0,0,2,8,2,2
"15647",5,3590,0.79,0,38,0,1,0,8,2,0
"15648",6,-399,0.05,4,33,1774,0,1,0,0,0
"15649",1,-263,0.26,2,14,-263,0,0,4,1,4
"15650",2,-63,0.66,3,22,870,0,1,9,1,0
"15651",3,2734,0.3,0,43,0,0,2,3,2,3
"15652",4,-82,0.74,5,38,3641,1,0,14,1,0
"15653",5,-88,0.43,4,21,0,0,0,3,1,3
"15654",6,-288,0.65,1,6,0,1,0,7,0,4
"15655",1,-659,0.12,4,27,1339,0,0,8,2,0
"15656",2,-356,0.69,6,30,3392,0,1,14,1,0
"15657",3,-63,0.18,3,15,0,0,0,9,2,6
"15658",4,-113,0.72,1,10,0,0,0,10,0,2
"15659",5,5515,0.51,0,28,5067,1,0,6,1,1
"15660",6,-92,0,3,12,0,0,0,0,0,0
"15661",1,-108,0.52,2,30,2488,0,0,12,0,2
"15662",2,-744,0.01,5,67,0,0,1,0,0,0
"15663",3,-318,0.55,1,19,425,1,0,12,1,6
"15664",4,177,0.6,0,70,2337,1,4,18,4,1
"15665",5,-501,0.25,3,33,1181,0,2,5,1,3
"15666",6,-133,0.49,4,39,2610,1,0,13,1,1
"15667",1,338,0.47,0,46,3348,0,2,9,1,2
"15668",2,-200,0.25,2,24,811,0,0,8,1,2
"15669",3,-131,0.88,4,46,1495,0,3,13,2,2
"15670",4,-589,0.43,5,44,910,0,2,5,1,4
"15671",5,603,0.46,2,13,0,0,0,5,1,0
"15672",6,-80,0.87,3,38,2398,1,0,14,1,2
"15673",1,-172,0.99,4,34,1162,0,1,12,3,2
"15674",2,-424,0.57,5,45,2553,0,0,18,3,1
"15675",3,3273,0.79,0,42,3003,0,1,7,1,1
"15676",4,-344,0.35,3,30,550,0,2,11,0,0
"15677",5,-729,0.74,2,32,953,1,0,10,2,2
"15678",6,-673,0.86,1,6,0,1,0,9,0,0
"15679",1,-286,0.11,2,17,874,0,1,3,0,2
"15680",2,-203,0.5,1,13,0,0,0,5,0,4
"15681",3,-333,0.16,4,46,2348,1,1,16,1,1
"15682",4,-624,0.03,5,43,1467,0,2,0,0,0
"15683",5,-635,0.9,3,21,1555,0,0,12,1,3
"15684",6,2663,0.95,0,48,3665,0,2,10,2,1
"15685",1,-505,0.46,5,84,2190,1,2,26,2,0
"15686",2,3779,0.14,0,79,2280,0,7,3,1,1
"15687",3,-351,0.82,2,15,474,1,0,9,0,3
"15688",4,-586,0.23,4,33,2556,1,1,11,1,2
"15689",5,-918,0.08,3,25,1406,0,1,0,0,0
"15690",6,-602,0.33,1,7,0,0,0,6,0,4
"15691",1,-181,0.9,2,18,1291,0,2,7,2,3
"15692",2,5355,0.56,0,74,2882,1,1,9,1,0
"15693",3,-150,0.25,4,30,3037,1,0,11,2,1
"15694",4,-217,0.73,1,6,0,0,0,8,0,6
"15695",5,-522,0.33,5,68,2190,0,5,19,2,0
"15696",6,-776,0.16,3,25,866,0,1,6,2,3
"15697",1,-675,0.91,1,9,0,0,0,3,1,0
"15698",2,-56,0.4,2,20,2508,1,0,6,0,2
"15699",3,-18,0.73,3,33,2002,0,1,6,1,2
"15700",4,3166,0.38,0,77,2588,1,2,5,4,0
"15701",5,-224,0.19,5,78,527,0,1,11,2,1
"15702",6,-1,0.94,4,46,0,0,2,6,1,3
"15703",1,-14,0.3,2,28,2052,0,0,8,0,2
"15704",2,-449,0.64,3,25,33,0,1,7,0,0
"15705",3,-97,0.82,5,56,3987,1,1,20,5,2
"15706",4,1417,0.46,0,53,0,0,2,7,2,5
"15707",5,-53,0.68,1,10,0,0,0,5,0,0
"15708",6,-5,0.05,4,35,1526,0,2,0,0,0
"15709",1,-10,0.49,2,15,8,0,1,8,2,4
"15710",2,-225,0.5,1,11,0,0,0,5,0,4
"15711",3,2624,0.79,0,71,3354,0,3,10,1,2
"15712",4,-56,0.59,3,35,783,1,1,5,1,1
"15713",5,-528,0.29,5,75,0,1,1,20,1,1
"15714",6,-685,0.54,4,66,0,1,0,19,5,1
"15715",1,-335,0.5,2,24,1810,0,2,5,0,0
"15716",2,-13,0.53,3,39,1008,0,3,8,2,2
"15717",3,952,0.31,0,72,0,0,0,7,3,3
"15718",4,-966,0.1,4,42,1826,0,0,2,0,1
"15719",5,-148,0.88,5,79,2391,1,2,21,3,0
"15720",6,-64,0.16,1,21,834,0,0,3,1,0
"15721",1,5046,0.53,0,62,0,1,0,11,1,2
"15722",2,-628,0.24,5,64,1777,0,3,11,2,0
"15723",3,-865,0.36,3,39,2217,0,1,14,1,2
"15724",4,-1483,0.38,2,28,1885,0,0,16,1,0
"15725",5,-304,0.59,4,38,404,1,2,21,2,3
"15726",6,-315,0.31,1,6,0,0,0,6,0,4
"15727",1,-540,0.55,5,34,2446,0,2,18,1,4
"15728",2,-226,0.26,1,15,824,0,0,4,0,1
"15729",3,-231,0.99,3,17,0,1,1,10,1,3
"15730",4,4372,0.82,0,37,2460,1,0,5,1,3
"15731",5,-250,0.12,2,14,-250,0,0,0,0,0
"15732",6,-39,0.24,4,30,2636,0,1,6,2,2
"15733",1,-138,0.72,5,43,1594,1,0,26,0,1
"15734",2,-18,0.61,3,37,1083,0,0,7,1,4
"15735",3,3132,0.54,0,46,2842,1,2,13,1,2
"15736",4,-464,0.4,1,9,0,0,0,7,1,0
"15737",5,-530,0.02,4,38,1641,0,2,0,0,0
"15738",6,-12,0.52,2,22,262,0,0,6,1,3
"15739",1,4288,0.42,0,39,2483,1,0,9,1,2
"15740",2,-589,0.49,4,36,0,0,1,12,1,0
"15741",3,-536,0.51,5,36,1937,1,0,14,2,2
"15742",4,-611,0.93,1,19,325,0,0,8,0,2
